,salary,transaction_amount,loan_amount,credit_score,account_balance,monthly_expense,gender,city,account_type
699,48150.97863557011,2139.788201231888,,,,3180.7076547116408,Male,Pune,Savings
700,44772.7697948096,6275.265571920649,1711.12463876311,829.6465919603031,97457.39554859085,1584.1079965769322,Female,Delhi,Savings
701,60490.092258368895,142.90181501706456,3707.5627822243246,824.9089923064461,92054.73812781794,2122.4997033168365,Male,Bangalore,Savings
702,42956.56309457241,117.49405364967492,3425.544405277208,812.2551909259768,66171.26646003366,921.72674914626,Female,Mumbai,Savings
703,35915.3870363644,663.0925871897281,20511.576037003102,841.2008739465841,81808.11700119749,10300.194129213382,,Bangalore,Current
704,34433.708264760964,606.8254627127664,11168.872457261294,807.5688773365906,89994.51955949984,4229.611253594229,Female,Bangalore,Savings
705,56060.0995134564,567.3237925914544,15929.810583106408,768.1512372451301,87172.36499082911,860.4827691514766,Female,,Business
706,37195.706475037165,4734.344948432618,,778.610643932725,61441.900561871065,9955.847046347868,Male,Delhi,Savings
707,67547.94181984365,574.1543771272133,9804.935749765662,841.6441194795055,91689.55820941922,1212.736430341023,Female,Mumbai,Current
708,29180.70592116278,634.7703513083895,8480.38762122536,841.9181828841143,,1959.3703821664033,Male,Delhi,Savings
709,66964.56368290038,,17887.462741929176,834.3893499650758,98154.74595681344,2666.912495201266,Female,Bangalore,Current
710,52110.17467202619,1194.728197730114,23653.871012100743,827.6016112963172,70006.39906507907,3239.748165847535,Female,Mumbai,Current
711,49032.868881296075,2998.5727965169194,122.3126940897125,823.7490748223053,62381.93840749307,5343.103965683071,Male,Pune,Business
712,44550.8091319105,135.20087752385032,11209.19000889536,793.0755733422425,95986.59902139562,397.07901569387406,Female,Delhi,Savings
713,269956.80571760354,1337.1869842074734,532.2758404622274,847.082491523931,88745.45890877633,3278.7798927051185,Female,Pune,Savings
714,49623.652975751516,68.38304987589966,7959.746073698896,848.2355965728985,96381.55468290587,2559.0100001437295,Male,Delhi,Savings
715,61033.01882016521,129.40390302126383,3391.61670569886,825.1283346293513,75475.35027418917,,Female,Mumbai,Business
716,51142.276486620394,,3664.0296452946186,790.271857123346,84670.67916985208,2459.2497468204438,Male,Pune,Business
717,51503.01761461877,299.8915980928901,4353.448496791171,839.2514392646729,79825.11601165753,2201.4459864276882,,Mumbai,Current
718,46363.87787786144,1520.3725621244198,9709.910051382612,798.7080440480987,95624.76252809254,2913.7284852242965,Male,Delhi,Current
719,49430.543762789326,1058.9828438371228,4065.4063478283397,834.9563563138884,95241.3053793261,9596.905659725839,Female,Delhi,Current
720,53078.01768892059,853.4081111890731,13193.801039927686,741.3843771764787,99152.34147573347,2236.6516082867006,Female,Delhi,Business
721,32898.31607343374,4601.8398740176535,5183.998787738292,736.9806245005439,92225.84789127359,7052.230383428343,Male,,Business
722,36518.14577894287,44.13009871000306,708.0150641358879,832.359649420611,83591.99189526372,3551.652160153109,Female,Bangalore,Business
723,57432.64094022715,2180.036761665379,,836.9321673784372,60970.60051478719,3429.211040219574,Male,Delhi,Current
724,51708.65438127942,6615.109958936734,3365.3389295171382,823.5077344923499,78012.10125532688,3691.888519275671,Female,Pune,Business
725,48160.16663647321,1642.725720561704,5669.849126609429,836.2431727690815,88567.37497366597,4566.135044515152,Male,Delhi,Current
726,50184.33933065393,5523.6129058382385,11565.927870318257,794.2043695091029,38796.668522713044,2380.714928260018,Male,Mumbai,Current
727,53475.81705361671,107.3456765916481,4041.5020869049777,762.5464100419313,74594.52819001384,6728.1421626452275,Female,Bangalore,Savings
728,44602.40319690639,1085.2977045945922,582.4970382389808,794.096155315571,46767.542657754486,4574.166350580277,Male,Pune,Savings
729,42216.95274597687,602.6366931013774,4682.787928521473,763.03677767367,85001.9252759469,1005.3297800325203,Male,Bangalore,Savings
730,51958.452550976814,2624.757126146281,28904.462491680322,824.7087457829065,94007.49043570731,271.3839711920375,Female,Bangalore,Current
731,40216.27222384968,7958.152357683365,10264.806606711121,841.5010793681221,98914.53621602939,9403.473043763755,Male,Bangalore,Savings
732,54082.52755714472,592.8538951673028,11131.549686950415,783.0388215464054,74101.26204995532,3778.902305072581,Male,Mumbai,Savings
733,32974.1639576216,2123.642519660063,10004.393567361385,827.6485604052203,97413.6970329823,886.8397269690081,Female,Bangalore,Savings
734,,441.5368302685593,2218.845179287726,794.3739477899383,92787.05415524846,2234.0729071010005,Male,Bangalore,
735,54725.97482413043,1666.3374842959167,5418.586455108923,834.2203376783252,84794.12593871613,6013.423167938834,Male,Delhi,Current
736,52560.29734313876,,13900.60638098674,845.7640468748031,,2780.660811421777,Male,Mumbai,Savings
737,59826.90983945514,7151.482261816231,1068.8712205436364,604.809088471623,81645.004235055,2980.550257119938,Male,Pune,Business
738,66654.74444462577,1875.6788560754667,3255.2624964329502,841.50792168177,96363.43850008461,5265.524912101582,,Pune,Business
739,60143.7006501813,860.0475535058212,3234.04741308102,627.0719177490611,-50000.0,4047.109525907098,Male,Pune,Business
740,31591.257686683548,242.29288715124034,5656.67184045981,660.7746641446248,80795.44922319261,4813.264354775359,Male,Mumbai,Savings
741,37204.23033264298,327.9737274428726,39306.32133279656,771.0501745469062,29989.235869430748,5226.860524699421,Male,,Business
742,43751.81422304321,510.6025502817646,,796.1443035204487,73988.0396004694,1754.456782690491,Female,Mumbai,Current
743,50260.91050210834,577.9435711227396,7312.665687059473,806.8853578725337,48823.65918339549,1900.3870673342392,,Delhi,Business
744,55176.59020469123,3802.470988526221,,749.4663216182541,71272.47992383297,1575.1070635129504,Male,Delhi,Business
745,,,35293.67585225774,832.9149392902893,82084.10717231862,1990.370502846137,Female,Mumbai,Business
746,,1482.117289570887,1202.525251555425,818.4743627774295,95735.55713844515,2891.5993300480795,Male,Pune,Business
747,42446.170676466776,243.8130126825958,,801.7010015161873,78026.6150806463,3057.2914492422437,Male,Mumbai,Current
748,43884.82197008052,3934.222328310175,13389.718823677082,823.517373189755,80469.65190072617,8014.293071152382,Male,Mumbai,Savings
749,35933.38903151778,2566.1352237477213,12192.706487031559,822.114055857202,81550.34421405618,3906.906717668357,Male,Bangalore,Current
750,40767.66753889096,140.13338543903262,5494.428230199096,829.954873312417,86541.5045061321,2936.051650947623,Male,Mumbai,Current
751,36483.15394383666,2460.8738012049084,4254.497289318204,808.4677566663203,,1283.1027154879655,Male,Bangalore,Savings
752,,1568.5006012347678,5068.541514341259,754.9521237198668,91857.39431155636,2500.9777715101636,Female,Delhi,Business
753,60536.4179660784,170.51749093933654,3069.0058827003936,838.7472074448807,85349.23382141869,9873.591739917805,,Bangalore,Savings
754,40506.01111168057,1226.088241213405,2298.320428713375,713.7658325282374,95598.13818396999,9771.346805153802,Female,Mumbai,Savings
755,76323.8206483739,1325.99763682987,,791.587787431088,67286.99067956582,2476.4235314369525,Female,Delhi,Current
756,54933.17900880889,362.50315524363293,3127.042059539351,763.3424843294922,95889.58121825555,612.4681242583832,Female,Bangalore,Savings
757,51848.36123694874,5826.393854798992,3389.215646337138,809.3819851644155,98224.11254531208,2217.6221881891233,Male,Mumbai,Business
758,41416.422198187865,3793.9116164693696,10693.13899383184,774.4033334808148,88537.25320800635,8072.5825938382,Male,,Current
759,57003.098794089914,2211.408780520436,34589.53569306315,849.183347074833,78523.12215724225,2907.178859117178,Male,Bangalore,Business
760,44243.62173762226,1240.8924793377714,9254.253269426674,,88485.00628473186,5269.277709468051,Male,Mumbai,Current
761,51220.098146453616,1061.259343513688,801.037988599451,847.9516675068537,93519.87903649047,3171.8668150753233,Male,Mumbai,Business
762,,2105.214668628117,785.9267448855107,739.6756132257469,83663.3446841629,815.2561884319443,Female,Pune,Savings
763,49039.401002753504,1576.814948607585,30246.096574324303,608.8166024734285,91476.36547705354,3258.4645324323687,Female,Pune,Savings
764,61492.73326285676,128.5930600542531,3528.1211471835945,832.5882199227101,45978.20334669586,5761.927854058011,Male,Bangalore,Savings
765,42968.23574874113,1436.940843868071,965.8467632080676,838.1937174676355,48812.96264948585,1966.88784886864,Male,Bangalore,Business
766,49650.115095030385,3283.959576736265,9139.05047758824,777.5141404666421,86041.95785456366,5657.931478315203,Male,Bangalore,Current
767,67708.0063563551,1229.5589902644601,9772.324713005839,835.4137321626422,92053.51349183086,3415.3071350644805,Female,Mumbai,Current
768,43730.329422122326,106.70994701689867,10455.592808231318,749.6672498528701,73277.90302578342,5451.418763861708,Female,Bangalore,Current
769,68124.48557996929,3086.1602136224737,3111.5819666956595,844.5738025113009,99251.92348169285,4089.4201650190344,Male,Mumbai,Savings
770,57077.51935455475,449.699467371748,152.26013884891114,843.2688179041678,87121.65750662437,1363.1751542772215,Female,Bangalore,Business
771,,598.4861814967405,33528.46441207963,656.4762040659822,91800.79424576499,2521.547017632519,Male,Mumbai,Current
772,,359.94388683480327,2888.7350951926583,793.9818078702581,49351.005116710134,2456.7930285975654,Female,Mumbai,Business
773,59725.5444962673,801.5972209434284,11270.92902446161,756.1709733062312,99758.4870943972,1888.6915408757607,Female,Pune,Current
774,56218.09962217196,2827.3434956330325,12263.202244500762,830.3975216857883,83904.34756353602,3857.982267570072,Male,Delhi,Savings
775,34297.752801095434,1465.3810670480857,9416.275581918198,793.5747033509164,73007.41709316065,,Female,Mumbai,Business
776,42728.628241751314,458.52766957417685,3752.861984840892,,86727.53387680963,6734.055669453851,Female,,Current
777,47524.81364448495,4204.6848025309755,3162.1359103256596,,98214.56438269463,7347.861273272931,Male,Pune,Current
778,49255.665708999535,4233.570102159669,9104.78363220359,792.6310149679902,28156.67479981488,1791.7092703856972,Female,Bangalore,Current
779,56206.72097550678,4089.3603602048734,20106.294174939903,807.1744209693909,85403.34385950302,7429.662237194374,Male,Bangalore,Current
780,51777.01000933254,545.7083328138416,29324.51960942563,821.9762348253612,80951.98951614366,9101.854900020817,Female,Mumbai,Savings
781,36646.556412898986,1200.1857928645861,1119.4414515742715,833.8571441710468,94600.28093184081,1741.1597607912888,Male,Mumbai,Current
782,53801.978510059635,8398.031449859902,1682.1584686309702,776.82366056885,86786.47434023056,4422.171219864544,,Delhi,Current
783,56105.85745283823,2956.928744365557,28956.38259698919,837.1732277950466,88787.44178227677,4506.197306564097,Female,Mumbai,Savings
784,55597.9044793104,55.08655727376305,13338.356138087227,,98443.02110864235,2668.7862351145814,Female,Mumbai,Current
785,60807.80725554622,134.85517563822103,21455.28566344447,836.7148750188173,97755.42227438223,3634.772246267843,Male,Delhi,Business
786,58339.22154548904,1246.9861955421256,2264.3977054999204,800.9144952974905,63661.8363705695,4664.449416413894,Female,Bangalore,
787,54591.80079228437,4798.6370993073615,8857.27267264709,781.2662402821825,94516.00062464025,2811.043747396134,Female,Delhi,Current
788,49298.34288541353,1547.421172007841,12077.786855710812,837.6593071599946,95662.77667481235,6518.772833020671,Female,Delhi,Savings
789,33390.39066484009,1377.5634780977841,11397.839863491776,846.9092456347746,85939.62707903302,1010.833365703683,Male,Delhi,Savings
790,54296.18219132586,222.92194903320882,5245.049115039434,842.9809030511682,70715.1300450464,2448.2798043626417,,Pune,Savings
791,52076.87687163111,2138.767886261925,155.14623464414973,803.4301663783917,98721.03369678048,5342.684809673839,Male,,Current
792,52715.788371953735,3453.102901260399,8744.917510906713,755.3281923314456,82801.41775371734,10291.117536774285,Female,Pune,Current
793,37232.514241796904,957.4269239343685,2918.260323785145,847.6979695021174,97461.26900540042,6798.4204642177,Female,Pune,Business
794,39189.43459591738,2988.7558366767435,5982.993733477003,783.758611252355,99257.15265460497,,Male,Mumbai,Savings
795,60531.52853332904,6675.130324104196,31601.592595005433,829.1242304533891,98916.2831104608,2917.1937169348926,Male,,Current
796,49604.44846143345,455.7254862268262,5092.191109697122,817.4449796683112,64064.86833436376,2560.4406578173907,Female,Delhi,Current
797,56815.006973726246,1481.8601554042714,18313.422735144417,,97489.35948477253,2572.646782180954,Female,Pune,Current
798,50283.18376130461,676.9347337781078,2089.2093117129652,829.8287775612885,99075.95104339712,526.5180778753663,Female,Mumbai,Savings
799,50297.561394957454,3148.666886434948,11161.466144629725,818.6940743226377,88478.49383606939,10016.564003422822,Female,Mumbai,Savings
800,59382.838059759975,1723.5736818792898,37725.63475685664,849.3111559161192,62842.85147834681,3087.811453147252,Male,Mumbai,Business
801,,2013.429035666552,1074.6617642062763,845.7439570152574,93912.70073568038,1647.3863351871462,Female,Bangalore,Savings
802,50961.20776940983,3198.1254389021324,83.54746125244857,835.0398176771976,89046.31335277559,4372.976727206262,Female,Pune,Current
803,45377.247112949575,1008.2643918435608,,848.5876264770638,99185.17394940302,1763.649517903507,Male,Bangalore,Business
804,45655.03772567684,4932.328425225931,971.9999573860999,800.1011851827218,88076.74052249723,6102.027608634372,Male,,Savings
805,46908.278765313604,1522.9756749107623,13798.52552895761,822.2089937505214,82763.32971025916,1693.4778176417612,,Mumbai,
806,52221.337716337126,343.8432231786367,24598.08232896316,810.2802802133187,83078.36548798702,5512.425823825771,Male,Mumbai,Savings
807,45212.513783365226,2380.791568992776,5691.982557212377,840.4027834696931,91917.87859439767,2530.786428804134,Female,Delhi,Savings
808,62557.56125573521,3152.5996918479095,2993.6558249531927,832.4559810805529,92417.69780528916,3967.8154605876643,Female,Pune,Current
809,41053.926977804964,761.8230895914206,5698.740325333454,795.4939070425644,97745.05384902406,5804.02030265938,Male,Delhi,Savings
810,48131.28355838641,3892.3299610267245,12853.557519560594,681.9452957050247,90860.6740238142,2087.267126891311,Male,Bangalore,Current
811,45602.689417258254,4731.971292062333,90.9539960722861,847.413395014826,97904.01611603683,5707.7691087576895,Female,Delhi,Current
812,64469.77884353733,648.4279191409288,8902.67272289478,739.4612571594942,70900.3163112126,554.5013076685486,Male,,Current
813,51965.54776511575,8211.394244563477,9500.845778521458,806.994885429889,32210.098915608178,8643.06354925049,Female,Delhi,Business
814,60318.44539468635,303.30118076101104,10152.502413531678,808.5035713635432,29819.142575961916,6391.705156170009,Female,Mumbai,Current
815,35144.39626963028,451.33263262935156,2771.010230264016,815.314779690158,59939.85397362345,3006.583298204392,Female,Bangalore,Savings
816,52670.50265869259,407.23300053514345,12519.478326323366,846.404030777547,81634.53862489434,7177.45618077482,Male,Bangalore,Business
817,58896.30795623437,4488.438228368265,958.40955605836,845.2912319567622,75862.74733315805,6681.451949923149,Female,Mumbai,Savings
818,50822.839892754244,2124.3247770694065,,804.0713325394123,93284.78772724999,3220.09949778912,Female,Mumbai,
819,60654.80375065351,329.9952525006076,20993.99761780521,829.15155596739,80073.26678292545,3193.8872297145654,Female,Mumbai,Savings
820,44827.11549899628,1160.7923897797439,13421.747086453293,725.3925192107725,87836.75942095398,1473.8720511525137,Male,Pune,Business
821,,1910.5726710959236,138.40898858926482,823.9064687613127,86843.72976488441,3352.3798573105273,Female,Delhi,Business
822,72988.9812361925,174.3080506673147,2855.1942648368076,842.2677081224654,71642.10650852534,787.6835571077057,Female,Bangalore,Savings
823,46371.61439560341,,2413.1577425847263,787.2859982041211,93376.55988937669,5465.227437847128,Female,Delhi,Savings
824,45544.97478599228,3255.2397689072163,,832.638768652215,92344.32591022002,5547.005716729894,Male,Mumbai,Savings
825,64533.84477117701,1407.2306561636722,2844.3371445712246,812.7284456904957,48289.95166745974,564.4669269865996,Female,Mumbai,Business
826,,6830.183846100175,,790.1612637771502,98842.66516908347,8099.754088575763,Female,,
827,44771.39972846732,1081.7484540587895,6142.260553421354,734.7385150547852,86703.58430352059,1936.8818873543112,Male,Bangalore,Savings
828,45798.13182904143,8284.170752902348,,771.4431586106596,51208.797458028595,17236.291399042435,Male,,Current
829,,2204.758743269378,9332.632656949174,793.59366041912,81149.204748218,3818.958011114819,Female,Delhi,Business
830,36555.49488965723,2013.915418987042,11174.02734303147,793.0855682660437,84188.89755208066,8152.424428588794,Female,Mumbai,Savings
831,40813.480535158014,362.93559141326955,846.3149682819496,704.1311637845431,94253.17927499245,1431.1753721464224,Female,Mumbai,Savings
832,39958.592332479326,4272.917248176112,30259.99956634014,832.463645373816,91590.18675842813,2526.3563471271327,Male,Pune,Business
833,42322.024348958716,1115.4490627004504,18231.995731582894,849.9443643484109,61782.59614893093,2078.491986747502,Male,Delhi,Savings
834,49653.15112613219,354.0314889653688,16352.189994881976,834.1304092837835,,772.4944429910128,Female,Pune,Current
835,52342.14732536521,25.375338245871248,17315.140536547307,837.7119176325212,85538.50059984274,1014.1175192353287,Male,Pune,Business
836,65505.00492814077,,26987.51193196384,795.788994497048,97902.12720588314,2917.490883055051,Female,Bangalore,Business
837,40016.45959261209,1499.0102293170062,7858.195678500352,799.7832861454824,99676.84006754117,4265.0637278471795,Female,Bangalore,Savings
838,59843.223984765835,2541.319689494188,2234.9613579934703,804.9961822494968,33689.40808438409,1294.7264019452887,Male,Mumbai,Business
839,47860.11155774491,4419.247211470856,9591.554567975783,849.1811592912829,,2403.7399252161267,Female,Delhi,Savings
840,49505.362903475674,,13582.181862348354,784.7591096988737,81512.88354578422,1755.7604855582895,Male,Bangalore,Savings
841,56748.194921666036,2629.782587521185,13390.955323734006,830.4566105992758,98338.56092340311,3069.5869971652387,Male,Mumbai,Business
842,38772.77978437701,415.0619883105383,7369.925411967152,795.3104053755925,77015.71814211088,5179.097063449906,Female,Delhi,Savings
843,53824.09746184051,3906.351705137117,709.1477358703708,809.3382833607407,46067.67106206352,3486.3275809025035,Male,Mumbai,Current
844,51664.52208213056,3419.218429222009,4638.035907562945,829.0169102998833,82855.34724816168,2004.6391325971388,Female,Bangalore,Current
845,54924.51264008149,1556.511668598201,25353.574587032665,842.7731986312384,97303.86280339138,6532.5515757297635,Male,Mumbai,Savings
846,52891.686439078185,2477.4238866241253,8781.497113730817,845.041078034555,82567.8426788999,4165.876603565005,Female,Delhi,Current
847,74553.00139910894,754.7763012227929,7729.091380348863,760.9535831518984,70921.61835485688,3563.0946362623517,Female,Delhi,Savings
848,43622.60015748684,1274.1685735789233,3131.4144858586383,724.7052052041907,89568.4510874624,1309.9245417277687,Female,Mumbai,Current
849,,3447.8678119179253,4595.764535531472,797.5391636442386,-50000.0,6070.834056675771,Male,Delhi,Business
850,43768.594735752355,1229.652636848165,22570.964600590058,,79078.67607143817,4470.336333494566,Female,Mumbai,Savings
851,44445.228808397456,,10980.016177460651,824.289498037085,54097.95316741233,4637.051714510419,Male,Delhi,Savings
852,43626.128726934825,1363.2771081697285,15482.817930749605,784.7293935294755,80462.9732251934,2702.1255365822,Male,Mumbai,Savings
853,61890.165311075514,3523.4219905348477,6057.691464212985,774.3343049854716,97185.12816318154,2333.888012440057,Male,Mumbai,Savings
854,64205.04247989855,816.5622809286673,9949.206573550218,843.7094437610605,92587.6602865101,10050.192210670346,Male,Mumbai,Savings
855,44292.53706250524,381.7438378825912,2855.2920319633818,849.9984640341393,95492.20485073955,2305.3239171451432,Male,Pune,Savings
856,41676.44426895771,2489.686963470567,12223.432806039842,787.7364617073691,52100.18061481396,1077.68949021788,Female,Delhi,Business
857,54714.15556386404,3497.149546569796,5579.195613223623,827.9508639626059,71424.30612853105,3696.569930226866,Male,Bangalore,Business
858,44477.76955719029,212.13815219617683,5843.744199039752,835.3162448166662,77435.15893281304,3199.5953790073795,Female,Mumbai,Current
859,56329.318177555106,548.5424366162706,10478.877810532036,849.3509317857582,92838.87291473255,6733.168224485088,Female,Pune,Savings
860,52029.230208513,306.2370681216703,27532.665471097385,811.1410057159875,95932.08413536174,2865.386897259934,Male,Bangalore,Current
861,34842.55885002768,855.2417231121124,661.4658309229908,754.758943387436,71751.25028101561,5064.119274790727,Female,Mumbai,Current
862,65475.052013300614,1196.9506958404243,17415.031652071517,691.9323215113138,87144.91222653307,8469.92085661216,Female,Bangalore,Business
863,67958.77673095521,2763.2213889676455,3458.5244814613557,808.2938376952503,94881.76908193332,4285.514970437393,Male,Pune,Current
864,43872.113095156135,2106.212651071003,5868.421292278964,813.8751830038861,,1371.205916971532,Female,Bangalore,Business
865,46122.98440064016,1940.061230697862,221.56991989469392,845.5553580454535,99176.60364704145,4372.767450732685,Male,,Current
866,52858.65390724905,868.886742813942,3581.704585696388,810.1997028623318,92104.44394913188,2437.1671755869966,Male,Bangalore,Savings
867,53344.56789987025,3683.3396900686166,6984.235614676293,,87356.81359153007,3883.3722434470583,Male,Bangalore,Current
868,56585.4427267283,1274.6196880878522,578.1565284795499,803.2855023730417,96797.60300557787,3217.847211658399,Female,Mumbai,Business
869,70102.0453876635,7736.484833189782,6754.953535639746,825.389472786941,16461.36905538931,1055.590374456245,Female,Pune,Business
870,48230.5277250595,2011.0207540195452,26188.124511245784,836.2584746668302,,2852.941911142441,Female,Pune,Business
871,42017.02755461546,269.9557143620505,1113.7100709082458,845.0109016947539,97206.63907333429,1301.453942383271,Female,Bangalore,Current
872,36206.807719854725,2255.1198890215105,14457.927117388012,831.089130559372,95448.56130992364,2165.479224019644,Male,Delhi,Current
873,42690.69960058081,786.3933938392205,5270.753607973251,844.9180257308293,70687.95501603416,6057.228808152483,,Bangalore,Business
874,49668.73027126203,2318.8097280497727,10647.145091201231,840.2663062746055,88914.6993496072,3409.9016967531356,Female,Delhi,
875,67945.57863517788,144.36981013908866,3014.248709145652,631.5497760722055,,4853.1637748243065,Male,Bangalore,Savings
876,44823.88700963829,384.45638091824304,1737.4912039518329,820.6413372245976,99575.34020193406,3617.8761663715995,Female,Pune,Current
877,52237.87951638899,3872.2381020362604,1749.0427012821895,812.049349129895,99299.23932636132,2575.991030136619,Male,Bangalore,Current
878,49835.77103927248,515.4170866135697,730.9980660067168,746.5774801937326,88194.48500412119,3891.367705354112,Male,Bangalore,Business
879,,3628.5148242256637,2053.609836776891,579.044623525616,66072.26036888841,653.218144194466,Male,Delhi,Current
880,75269.32425873622,654.9982787574946,10912.97263786332,806.3007741109928,56701.94965686886,5478.3912002527395,Male,Pune,Current
881,44691.31227079679,2059.3775355004695,21344.52152258195,766.308158888998,98186.03887258093,1607.0513732478764,Male,Delhi,Business
882,,2369.3247368592774,16826.845626614075,830.2038838911851,84540.467356139,4642.111963783359,Female,Bangalore,Business
883,60441.60877069072,1437.5649625770989,11556.09111636457,831.7542775439917,51110.18552720912,2496.1023704517743,Female,Mumbai,Current
884,56818.914896263115,728.5811003779642,1170.191738106315,824.2328995522754,90180.43042993904,1056.2634789644333,Male,Bangalore,Savings
885,68467.07325736033,478.1505203293716,3413.465214844297,794.1855299872266,64611.87670196485,1859.9346900859978,Female,Bangalore,Current
886,55839.28185325964,67.50523842112143,3707.8382971596357,792.6846562821783,97129.62012356287,4659.057888452037,Male,Delhi,Savings
887,46407.0790921294,,2876.246692962019,831.0656979271319,45210.88854857452,12215.964493642976,Male,Mumbai,Savings
888,55906.54830692309,2117.79949218444,7236.180576173268,842.8520770724527,72159.92200632155,3064.692548989539,Male,Mumbai,Savings
889,61087.03580582907,,7669.09582939844,799.9625147582437,43281.96736714399,11283.460382648529,Male,Delhi,Business
890,58204.82181197364,4099.058532192798,4414.332379172578,843.13301899574,77421.62756162806,651.3370408877809,Female,Pune,Business
891,55072.74031107298,2905.422049494756,4366.294487848321,806.8041136186104,90967.60118569378,,,Mumbai,Business
892,60666.74689589154,3106.5626868274026,176349.62509770875,,44329.053815762425,3066.590781415195,Female,Mumbai,Current
893,61692.95590445673,2187.1593678433464,15572.860162690782,789.6993397077551,93552.68619424103,4831.570102464155,Male,Delhi,Business
894,63821.589910375274,602.9856265945403,3678.743259567037,779.9859924720494,91925.49189276955,1922.0858691994051,Male,Pune,Business
895,56487.09887589642,,24509.51048502833,746.8769056050776,75866.57663379666,4155.205250681413,Female,Pune,Current
896,48328.81919683146,2221.7684348401376,30536.79593846005,815.3467416073672,71009.66746246486,2755.277682552078,Male,Bangalore,Current
897,51467.13686433323,1643.9649757727607,3956.2746978779023,784.4871664837945,46984.510359883905,7390.254824048763,Male,Bangalore,Savings
898,62065.089665083564,235.2923957685293,4376.138071241865,801.7295309838019,95416.70693716785,3699.0248099466603,Female,Delhi,Current
899,41830.64329012764,1184.9954467678742,7044.794557708601,839.6709305500791,68010.44290018539,16316.591171108246,Female,Pune,Current
900,53686.733088729015,1233.699649605991,,848.6987306834999,73170.05753193083,2772.5331858520512,Female,Delhi,Business
901,46066.61187672639,3998.5063837139287,20900.53110892787,833.2584238362259,98681.59329185686,7070.263143378649,Male,Bangalore,Savings
902,50287.44822934818,1582.1737979715288,1082.1788581405426,820.7374722521483,90204.91151319431,8614.567167890147,Male,Delhi,Savings
903,62784.51862607299,957.364112895157,4987.830002340476,802.0001527312844,93352.95250394703,170.49843898416515,Female,Delhi,Current
904,51910.99068019904,7527.234320704678,,755.157555417183,92737.7900057883,5430.262737652223,Female,Mumbai,Business
905,50464.36548156149,234.68759925351702,6994.318327840681,,18571.55850642723,2694.322935593498,Male,Mumbai,Business
906,182007.19295100402,,2155.0166000817744,843.2920039290043,79412.07600320398,1203.9287114345996,Male,Mumbai,Business
907,57462.53566027221,85.86651661376283,19576.96736955853,684.505310750751,74705.99019389445,7477.192650798778,Female,Bangalore,Business
908,56454.841811410755,2693.4098993262915,11299.196381880567,844.2830448946125,24884.534555450722,2017.4777645270665,Female,Delhi,Current
909,71632.5472330546,5003.940062327755,18195.935162994407,817.4485559394116,90529.34597934251,609.7186727360629,Female,Mumbai,Business
910,46922.21765046999,657.1118298280387,19573.250068054283,805.958196758803,67626.37312227592,3765.403736205569,Female,Mumbai,Savings
911,52191.50327663939,3908.674591025659,13797.393071697512,811.0239433181837,88598.00522441775,8232.291160218781,Male,Mumbai,Savings
912,52493.836837107556,691.2389358365987,5784.098472380772,845.5020054551848,59267.19785833185,,Male,Bangalore,Current
913,65774.53279763475,4833.079569227942,9430.114594270497,847.0641231206519,96014.9371990154,5932.5656429412675,Male,Bangalore,Business
914,49047.04467613048,2804.537783224339,1747.8848907330341,844.4264075474345,40990.107160832245,437.54372684659006,Male,Delhi,Business
915,,3268.555534352877,11197.70812249557,805.9553065953058,95062.24269832978,8626.58206026115,Female,Delhi,Business
916,56078.96509716539,36.341292828328925,,810.6990455918548,92102.95233416662,4346.82231919096,,Delhi,Business
917,51866.09123156358,6583.449944872794,11840.054537024762,836.6882612556935,71772.49582196816,1100.0370016641316,Female,Mumbai,Current
918,45535.66385449472,2594.1581043293663,2608.430311100646,799.2256327920805,89990.57364601926,5563.002331828688,Male,Pune,Business
919,51940.899928983075,726.9707227954459,1250.5462234616282,764.2413245076716,81259.3437785689,2114.5228086726593,Male,Bangalore,Current
920,60736.317498597724,3536.8047432098156,1806.6431894304849,847.8765950776783,88239.62012373276,1475.3140811624385,Male,Mumbai,Business
921,39734.8470058894,661.2381552146383,19.94122159710626,815.5292977756192,72875.38824565425,2076.2374267947316,Female,Mumbai,Business
922,51329.69674146876,4123.2635948288325,12684.74411846264,791.5519512549504,94816.0019116199,5177.509032444265,Male,Delhi,Savings
923,42998.791850608264,238.87468496218844,,835.461529860922,98795.27382682139,1391.282219270768,Female,Delhi,Current
924,61950.46628924843,2432.671000088373,7234.689746270512,831.6080841780898,92868.51823455853,257.4702634516734,Female,Mumbai,Savings
925,34768.13095216225,1556.0967419345106,1759.7708684075492,802.45098629611,87139.17892345687,2166.6370198126224,Male,Bangalore,Current
926,44410.78152728412,203.03464305301904,872.5250152402091,735.8925855586024,96321.0612071102,7684.799886254029,Female,Bangalore,Business
927,53772.11875064521,553.8636697766027,193.14292317149665,766.9833250980602,91236.18536081289,7615.725634286719,Male,Mumbai,Business
928,65655.2402923434,24.96321695005604,1812.199761150679,806.2509309015085,89784.05357355087,2073.7674453588143,Female,Pune,
929,49342.497389270124,1265.112753320564,22150.829071496348,784.4922582893554,98817.90776927226,2012.075807985927,Male,Pune,Savings
930,44448.00473306802,,2764.6105316183543,827.30746276564,82491.87730088877,1908.2204771022903,Female,Bangalore,Current
931,68811.5706944059,1824.3857008311438,4373.758746010938,798.7831563452678,56857.3986992215,1836.883262024025,Female,Delhi,Current
